Barn [kW],Dishwasher [kW],Fridge [kW],Furnace 1 [kW],Furnace 2 [kW],Garage door [kW],Home office [kW],House overall [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Living room [kW],Microwave [kW],Solar [kW],Well [kW],Wine cellar [kW],apparentTemperature,datetime,dewPoint,gen [kW],humidity,precipIntensity,precipProbability,pressure,temperature,use [kW],visibility,windBearing,windSpeed
0.027533333,1.67e-05,0.005083333,0.020366667,0.06585,0.012966667,0.040616667,0.135233333,0.000733333,1.67e-05,0.0,0.001583333,0.004233333,0.241516667,0.001016667,0.006833333,0.65,2016-01-01 03:26:00,0.23,0.241516667,0.51,0.0,0.0,1021.57,15.12,0.135233333,10.0,352.0,13.63
0.02775,0.0,0.120183333,0.019916667,0.06465,0.012716667,0.144566667,0.817266667,0.00055,8.33e-05,0.0,0.001633333,0.004116667,0.032666667,0.001033333,0.006666667,-2.98,2016-01-01 03:27:00,-2.31,0.032666667,0.52,0.0,0.0,1024.65,11.71,0.817266667,10.0,350.0,12.4
0.101366667,0.0003,0.00455,0.49075,0.126183333,0.01225,0.151783333,1.5403,0.00075,0.000466667,1.67e-05,0.3315,0.00415,0.0033,0.0011,0.006616667,-5.11,2016-01-01 03:28:00,-2.41,0.0033,0.55,0.0,0.0,1025.96,10.49,1.5403,10.0,351.0,13.43
0.029533333,0.000266667,0.0045,0.49335,0.077766667,0.012233333,0.247833333,1.72035,0.000816667,0.000483333,1.67e-05,0.337183333,0.00415,0.003216667,0.001033333,0.006466667,-6.71,2016-01-01 03:29:00,-3.21,0.003216667,0.56,0.0,0.0,1027.02,9.39,1.72035,10.0,359.0,13.79
0.029366667,5e-05,0.0859,0.092533333,0.64165,0.01235,0.0664,3.636333333,0.0005,6.67e-05,1.67e-05,0.332333333,0.00415,0.003233333,1.59795,0.051083333,-7.56,2016-01-01 03:30:00,-3.87,0.003233333,0.55,0.0,0.0,1028.04,8.83,3.636333333,10.0,1.0,14.02
0.02965,6.67e-05,0.158883333,0.449183333,0.558033333,0.012533333,0.043116667,1.7219,0.00035,0.000116667,0.0,0.001733333,0.004083333,0.0033,0.001,0.0074,-7.74,2016-01-01 03:31:00,-4.3,0.0033,0.57,0.0,0.0,1028.91,7.7,1.7219,10.0,358.0,11.94
0.030016667,9.999999999999999e-05,0.115566667,0.48835,0.658083333,0.012516667,0.45615,2.411116667,0.0005,0.000166667,1.67e-05,0.001716667,0.0041,0.003233333,0.001016667,0.122816667,-8.54,2016-01-01 03:32:00,-5.09,0.003233333,0.57,0.0,0.0,1029.5,6.91,2.411116667,10.0,0.0,11.65
0.029666667,5e-05,0.11125,0.020683333,0.063366667,0.012933333,0.4385,1.100566667,0.000583333,0.000216667,3.33e-05,0.0016,0.004133333,0.00335,0.001033333,0.12385,-8.18,2016-01-01 03:33:00,-5.3,0.00335,0.57,0.0,0.0,1030.02,6.64,1.100566667,10.0,358.0,10.64
0.030433333,0.0,0.133916667,0.27455,0.6875,0.013133333,0.1542,2.111766667,0.000483333,0.0003,1.67e-05,0.001533333,0.004016667,0.003733333,0.001,0.00755,-8.27,2016-01-01 03:34:00,-5.38,0.003733333,0.58,0.0,0.0,1030.86,6.07,2.111766667,10.0,355.0,9.82
0.029866667,1.3612,0.0038,0.499416667,0.092916667,0.010933333,0.04315,2.159716667,0.000916667,0.001333333,0.0,0.001616667,0.004266667,0.00325,0.001033333,0.006433333,-6.86,2016-01-01 03:35:00,-5.31,0.00325,0.59,0.0,0.0,1031.79,5.77,2.159716667,10.0,347.0,7.75
0.02995,1.359483333,0.004216667,0.018349999999999977,0.210833333,0.011683333,0.042783333,1.813633333,0.000866667,0.001,1.67e-05,0.001716667,0.0042,0.00335,0.001016667,0.006716667,-5.98,2016-01-01 03:36:00,-5.18,0.00335,0.61,0.0,0.0,1032.28,5.47,1.813633333,10.0,341.0,6.53
0.030366667,0.000266667,0.1387,0.020633333,0.06385,0.01315,0.042366667,0.483583333,0.000366667,6.67e-05,0.0,0.001633333,0.00425,0.003366667,0.001016667,0.007316667,-6.6,2016-01-01 03:37:00,-4.87,0.003366667,0.62,0.0,0.0,1032.95,5.35,0.483583333,10.0,339.0,6.98
0.030233333,4.9999999999999996e-05,0.00475,0.495966667,0.06330000000000002,0.0125,0.04275,0.763383333,0.000766667,0.000333333,0.0,0.001633333,0.004233333,0.00335,0.001016667,0.007033333,-7.74,2016-01-01 03:38:00,-4.6,0.00335,0.63,0.0,0.0,1033.96,5.17,0.763383333,10.0,329.0,7.91
0.03005,0.000283333,0.08964999999999998,0.020833332999999996,0.199383333,0.0132,0.042283333,0.569833333,0.00045,0.0001,0.0,0.001616667,0.004233333,0.00335,0.001,0.007533333,-7.12,2016-01-01 03:39:00,-4.35,0.00335,0.65,0.0,0.0,1034.73,4.91,0.569833333,10.0,346.0,6.97
0.029966667,5e-05,0.004716667,0.49555,0.062816667,0.012416667,0.042666667,0.847,0.00075,0.000366667,1.67e-05,0.001783333,0.004083333,0.003383333,0.001033333,0.007033333,-5.81,2016-01-01 03:40:00,-4.13,0.003383333,0.64,0.0,0.0,1035.58,5.29,0.847,10.0,349.0,6.19
0.029716667,8.33e-05,0.004766667,0.490616667,0.1802,0.012316667,0.042616667,0.899533333,0.000733333,0.000266667,0.0,0.001583333,0.004166667,0.003316667,0.001016667,0.007116667,-3.71,2016-01-01 03:41:00,-3.14,0.003316667,0.59,0.0,0.0,1036.27,8.12,0.899533333,10.0,354.0,7.44
0.02905,5e-05,0.005083333,0.490983333,0.062266667,0.01205,0.04215,0.754783333,0.00075,0.00035,0.0,0.001616667,0.004116667,0.00325,0.001033333,0.006933333,1.25,2016-01-01 03:42:00,-2.83,0.00325,0.52,0.0,0.0,1036.62,11.22,0.754783333,10.0,353.0,6.21
0.026883333,3.33e-05,0.005166667,0.156066667,0.571516667,0.013283333,0.040283333,1.4031,0.000516667,5e-05,1.67e-05,0.330116667,0.004283333,0.005416667,0.001083333,0.0075,4.82,2016-01-01 03:43:00,-2.69,0.005416667,0.45,0.0,0.0,1036.58,14.68,1.4031,10.0,344.0,6.79
0.026583333,3.33e-05,0.00495,0.093933333,0.064266667,0.012766667,0.0407,0.570833333,0.0006,0.000116667,1.67e-05,0.3174,0.0042,0.066233333,0.001016667,0.007183333,8.89,2016-01-01 03:44:00,-2.57,0.066233333,0.4,0.0,0.0,1035.66,17.73,0.570833333,10.0,358.0,6.36
0.02725,0.000183333,0.0048,0.393183333,0.06465,0.01245,0.040783333,0.3557,0.000733333,0.000233333,1.67e-05,0.001466667,0.004233333,0.337366667,0.001,0.007,12.74,2016-01-01 03:45:00,-3.51,0.337366667,0.34,0.0,0.0,1035.12,20.12,0.3557,10.0,338.0,5.36
0.027383333,0.000266667,0.004733333,0.499533333,0.0657,0.0123,0.040916667,0.342,0.000766667,0.000333333,1.67e-05,0.00145,0.004233333,0.439833333,0.001,0.00705,13.16,2016-01-01 03:46:00,-1.95,0.439833333,0.34,0.0,0.0,1034.6,22.42,0.342,10.0,324.0,8.02
0.078916667,0.000266667,0.004733333,0.49465,0.06615,0.012316667,0.04085,0.359183333,0.000716667,0.00035,1.67e-05,0.0016,0.004166667,0.44145,0.001,0.006983333,16.41,2016-01-01 03:47:00,-2.72,0.44145,0.31,0.0,0.0,1034.73,23.39,0.359183333,10.0,306.0,5.54
0.026883333,0.000266667,0.004733333,0.500533333,0.065416667,0.012233333,0.04085,0.336716667,0.00075,0.000333333,0.0,0.001416667,0.004166667,0.4215,0.001,0.006916667,23.21,2016-01-01 03:48:00,-0.83,0.4215,0.34,0.0,0.0,1035.41,23.21,0.336716667,10.0,272.0,2.6
0.026916667,0.000266667,0.00465,0.493966667,0.065666667,0.09418333299999998,0.040833333,0.465566667,0.00075,0.000383333,0.0,0.001416667,0.004133333,0.3626,0.001,0.006983333,20.01,2016-01-01 03:49:00,-0.61,0.3626,0.4,0.0,0.0,1036.01,20.01,0.465566667,10.0,232.0,2.65
0.027,0.0,0.117533333,0.019983332999999992,0.06585,0.012833333,0.040416667,0.17364999999999997,0.0004,8.33e-05,0.0,0.00155,0.00415,0.255566667,0.001,0.007216667,17.47,2016-01-01 03:50:00,1.9,0.255566667,0.5,0.0,0.0,1036.21,17.47,0.17364999999999997,10.0,279.0,2.99
0.02715,0.0,0.005,0.0203,0.064833333,0.012883333,0.082483333,0.401516667,0.000716667,8.33e-05,1.67e-05,0.00155,0.004183333,0.039333333,0.001,0.12405,9.45,2016-01-01 03:51:00,3.06,0.039333333,0.59,0.0,0.0,1036.44,14.64,0.401516667,10.0,248.0,3.13
0.1308,4.9999999999999996e-05,0.004633332999999996,0.49885,0.769066667,0.012616667,0.085016667,2.957883333,0.000266667,0.000433333,0.0,0.0014,1.222083333,0.001866667,0.001516667,0.009316667,7.03,2016-01-01 03:52:00,4.03,0.001866667,0.66,0.0,0.0,1036.37,13.4,2.957883333,10.0,253.0,3.72
0.1267,5e-05,0.135116667,0.09705,0.517716667,0.013233333,0.174933333,1.295966667,0.000266667,0.000183333,1.67e-05,0.001666667,0.00415,0.003116667,0.001133333,0.007583333,12.5,2016-01-01 03:53:00,3.72,0.003116667,0.67,0.0,0.0,1036.41,12.5,1.295966667,9.91,233.0,2.64
0.029883333,6.67e-05,0.00525,0.070783333,0.674683333,0.0134,0.167233333,1.202766667,0.000616667,0.0002,3.33e-05,0.001583333,0.004166667,0.003366667,0.001,0.007516667,4.81,2016-01-01 03:54:00,3.34,0.003366667,0.7,0.0,0.0,1036.48,11.28,1.202766667,10.0,226.0,3.59
0.0292,5e-05,0.004816667,0.487433333,0.65455,0.0125,0.189116667,1.608516667,0.000633333,0.0001,1.67e-05,0.001633333,0.0041,0.00335,0.001033333,0.007283333,10.89,2016-01-01 03:55:00,3.74,0.00335,0.72,0.0,0.0,1036.21,10.89,1.608516667,10.0,191.0,2.99
0.02975,5e-05,0.122383333,0.069766667,0.621533333,0.013333333,0.23545,1.351883333,0.000316667,0.000216667,1.67e-05,0.001566667,0.004166667,0.0034,0.001,0.0076,9.31,2016-01-01 03:56:00,3.3,0.0034,0.76,0.0,0.0,1035.13,9.31,1.351883333,9.92,231.0,1.45
0.029316667,0.000283333,0.004783333,0.504,0.0768,0.012233333,0.4327,1.162183333,0.000766667,0.000666667,3.33e-05,0.0016,0.004133333,0.00335,0.001033333,0.00685,0.21,2016-01-01 03:57:00,3.0,0.00335,0.76,0.0,0.0,1035.06,8.85,1.162183333,10.0,257.0,4.76
0.030066667,1.67e-05,0.00475,0.069233333,0.077816667,0.013066667,0.4363,0.91725,0.0008,0.000233333,3.33e-05,0.001766667,0.004166667,0.00335,0.001033333,0.007233333,8.27,2016-01-01 03:58:00,2.76,0.00335,0.78,0.0,0.0,1035.01,8.27,0.91725,9.86,274.0,0.92
0.02985,5e-05,0.121316667,0.503416667,0.679416667,0.012816667,0.097266667,1.794983333,0.000316667,1.67e-05,3.33e-05,0.001566667,0.00405,0.003383333,0.001016667,0.007366667,0.65,2016-01-01 03:59:00,2.15,0.003383333,0.76,0.0,0.0,1034.75,8.14,1.794983333,9.9,232.0,3.91
0.03025,0.0001,0.0049,0.221116667,0.062916667,0.0128,0.098633333,0.552716667,0.000733333,0.000183333,1.67e-05,0.001666667,0.004216667,0.003016667,0.001016667,0.0071,7.01,2016-01-01 04:00:00,0.81,0.003016667,0.75,0.0,0.0,1034.45,7.01,0.552716667,9.85,329.0,0.43
0.029866667,0.000233333,0.00465,0.483316667,0.063233333,0.01245,0.098883333,0.895116667,0.000716667,0.000416667,0.0,0.001633333,0.004033333,0.00305,0.001,0.007233333,6.66,2016-01-01 04:01:00,0.74,0.00305,0.76,0.0,0.0,1034.68,6.66,0.895116667,9.94,202.0,1.89
0.02985,0.0001,0.005383333,0.021733333,0.687883333,0.013566667,0.093483333,1.098383333,0.000583333,0.0003,0.0,0.0016,0.0042,0.002983333,0.001,0.007883333,6.22,2016-01-01 04:02:00,0.07,0.002983333,0.75,0.0,0.0,1034.82,6.22,1.098383333,10.0,280.0,1.94
0.029916667,0.00025,0.12595,0.499133333,0.063766667,0.012416667,0.0924,0.965433333,0.00045,0.000266667,0.0,0.00155,0.004216667,0.002983333,0.001016667,0.007166667,-0.38,2016-01-01 04:03:00,1.28,0.002983333,0.75,0.0,0.0,1034.73,7.44,0.965433333,9.7,221.0,4.05
0.029883333,0.000133333,0.004833333,0.495833333,0.3799,0.012483333,0.0864,1.1881,0.000683333,0.000183333,1.67e-05,0.001616667,0.00415,0.003,0.001016667,0.007116667,6.73,2016-01-01 04:04:00,6.4,0.003,0.75,0.0,0.0,1034.55,12.77,1.1881,9.82,206.0,3.46
0.0299,5e-05,0.005216667,0.07530000000000003,0.654033333,0.013266667,0.087516667,1.21025,0.000616667,0.00015,0.0,0.0016,0.004166667,0.002983333,0.001016667,0.122116667,13.7,2016-01-01 04:05:00,8.42,0.002983333,0.62,0.0,0.0,1034.48,19.46,1.21025,9.94,214.0,3.92
0.02905,0.000233333,0.197383333,0.450933333,0.063283333,0.012233333,0.087033333,1.90885,0.000666667,0.365483333,1.67e-05,0.339816667,0.004183333,0.00295,0.001033333,0.098,20.42,2016-01-01 04:06:00,9.12,0.00295,0.48,0.0,0.0,1033.76,25.94,1.90885,10.0,195.0,4.57
0.0273,0.0,0.134733333,0.020366667,0.064983333,0.01305,0.08475,0.784283333,0.000233333,0.0,1.67e-05,0.340666667,0.004266667,0.004633333,0.001016667,0.007266667,26.11,2016-01-01 04:07:00,7.78,0.004633333,0.36,0.0,0.0,1032.46,31.36,0.784283333,10.0,201.0,5.24
0.027616667,0.000116667,0.005716667,0.021616667,0.615483333,0.013433333,0.0845,1.019116667,0.000583333,0.000216667,3.33e-05,0.001316667,0.004333333,0.067916667,0.001016667,0.007716667,30.78,2016-01-01 04:08:00,6.57,0.067916667,0.29,0.0,0.0,1031.2,35.48,1.019116667,10.0,212.0,5.47
0.027383333,8.33e-05,0.005683333,0.115133333,0.688866667,0.013316667,0.085066667,0.959016667,0.000566667,0.000166667,1.67e-05,0.0013,0.004333333,0.319966667,0.001,0.007716667,33.28,2016-01-01 04:09:00,5.16,0.319966667,0.24,0.0,0.0,1029.96,38.33,0.959016667,10.0,215.0,6.75
0.027816667,0.0,0.122783333,0.069833333,0.066266667,0.012933333,0.0849,0.168183333,0.000366667,3.33e-05,1.67e-05,0.00155,0.00425,0.396316667,0.001,0.0074,35.42,2016-01-01 04:10:00,3.93,0.396316667,0.22,0.0,0.0,1029.35,39.69,0.168183333,10.0,205.0,5.96
0.027533333,0.00035,0.005016667,0.624783333,0.06645,0.012233333,0.087933333,0.50705,0.0008,0.000416667,1.67e-05,0.001416667,0.0042,0.4058,0.001,0.007,32.92,2016-01-01 04:11:00,5.47,0.4058,0.25,0.0,0.0,1029.38,37.89,0.50705,10.0,191.0,6.48
0.028116667,0.0,0.005516667,0.02015,0.066433333,0.013,0.043516667,0.08525,0.0007,1.67e-05,1.67e-05,0.001566667,0.0042,0.387916667,0.000983333,0.007216667,26.29,2016-01-01 04:12:00,7.18,0.387916667,0.35,0.0,0.0,1029.33,31.78,0.08525,10.0,189.0,5.61
0.027433333,1.67e-05,0.005033333,0.110766667,0.066866667,0.012883333,0.0437,0.0518,0.000716667,3.33e-05,1.67e-05,0.001466667,0.0042,0.33645,0.001,0.007266667,22.63,2016-01-01 04:13:00,9.04,0.33645,0.44,0.0,0.0,1029.64,27.88,0.0518,9.96,199.0,4.62
0.027433333,0.0,0.133666667,0.0203,0.079616667,0.013033333,0.0565,0.240466667,0.000366667,6.67e-05,0.0,0.0015,0.004216667,0.241833333,0.001,0.00735,20.14,2016-01-01 04:14:00,10.24,0.241833333,0.52,0.0,0.0,1029.73,25.57,0.240466667,9.91,179.0,4.43
0.02725,0.0,0.0055,0.020133333,0.0796,0.012933333,0.043533333,0.269083333,0.0007,0.0,1.67e-05,0.001566667,0.004183333,0.036683333,0.001,0.00725,19.72,2016-01-01 04:15:00,9.6,0.036683333,0.52,0.0,0.0,1029.72,24.63,0.269083333,10.0,197.0,3.87
0.029283333,0.000216667,0.0051,0.486433333,0.064016667,0.012216667,0.045733333,0.753533333,0.00075,0.000333333,0.0,0.0015,0.00415,0.00305,0.001016667,0.0069,16.39,2016-01-01 04:16:00,9.65,0.00305,0.56,0.0,0.0,1029.64,23.07,0.753533333,10.0,191.0,5.19
0.029833333,3.3299999999999996e-05,0.122466667,0.470066667,0.683883333,0.012733333,0.045166667,1.6314,0.000316667,8.33e-05,1.67e-05,0.0016,0.004166667,0.003033333,0.001,0.007416667,16.5,2016-01-01 04:17:00,9.65,0.003033333,0.58,0.0,0.0,1029.65,22.23,1.6314,10.0,191.0,4.23
0.029466667,8.33e-05,0.005316667,0.021066667,0.6651,0.013183333,0.045116667,2.405366667,0.0006,0.00025,1.67e-05,0.331183333,0.004133333,0.00295,0.9216,0.007516667,14.85,2016-01-01 04:18:00,10.16,0.00295,0.62,0.0,0.0,1029.26,21.06,2.405366667,10.0,190.0,4.46
0.029633333,5e-05,0.017033333,0.070833333,0.65805,0.013333333,0.04505,1.5786,0.000583333,0.00015,0.0,0.001466667,0.19185000000000008,0.002933333,0.001066667,0.1252,19.51,2016-01-01 04:19:00,10.23,0.002933333,0.67,0.0,0.0,1028.52,19.51,1.5786,9.96,110.0,1.1
0.029733333,1.342533333,0.11935,0.494283333,0.14671666699999997,0.010966667,0.545166667,2.769033333,0.000633333,0.001466667,0.0,0.001633333,0.00415,0.00305,0.001033333,0.006533333,17.55,2016-01-01 04:20:00,9.64,0.00305,0.71,0.0,0.0,1028.02,17.55,2.769033333,10.0,216.0,2.24
0.0302,1.35185,0.003733333,0.018133333,0.071616667,0.011633333,0.525383333,2.220566667,0.000833333,0.001433333,0.0,0.001333333,0.004383333,0.002783333,0.001066667,0.006383333,16.1,2016-01-01 04:21:00,9.52,0.002783333,0.75,0.0,0.0,1027.61,16.1,2.220566667,10.0,231.0,1.37
0.030266667,0.00025,0.0049,0.020433333,0.063333333,0.013066667,0.236433333,0.625283333,0.000683333,0.0001,1.67e-05,0.001383333,0.0044,0.002866667,0.001033333,0.0072,7.91,2016-01-01 04:22:00,9.2,0.002866667,0.76,0.0,0.0,1027.41,15.51,0.625283333,8.67,215.0,4.83
0.030066667,5e-05,0.004683333,0.499933333,0.064233333,0.0124,0.071083333,0.850516667,0.000733333,0.000383333,0.0,0.001483333,0.004216667,0.00305,0.001033333,0.00695,14.61,2016-01-01 04:23:00,8.67,0.00305,0.77,0.0,0.0,1027.38,14.61,0.850516667,10.0,193.0,2.38
0.030316667,0.00025,0.0051,0.0695,0.064133333,0.013033333,0.05465,0.361983333,0.0007,3.33e-05,1.67e-05,0.0017,0.004233333,0.0031,0.001016667,0.007266667,12.96,2016-01-01 04:24:00,7.72,0.0031,0.79,0.0,0.0,1027.58,12.96,0.361983333,10.0,240.0,1.14
0.030533333,0.000216667,0.13,0.488666667,0.6586,0.0129,0.05005,1.636783333,0.000316667,6.67e-05,0.0,0.001516667,0.004216667,0.003066667,0.001,0.007383333,11.99,2016-01-01 04:25:00,6.88,0.003066667,0.79,0.0,0.0,1028.15,11.99,1.636783333,9.96,316.0,1.31
0.030233333,0.000416667,0.005416667,0.021733333,0.63145,0.013583333,0.04985,0.987666667,0.0006,0.000283333,1.67e-05,0.001683333,0.004216667,0.003066667,0.001,0.0076,13.47,2016-01-01 04:26:00,8.42,0.003066667,0.8,0.0,0.0,1028.03,13.47,0.987666667,9.91,348.0,1.9
0.030416667,0.0002,0.122266667,0.491516667,0.585666667,0.012816667,0.0501,1.539816667,0.000333333,3.33e-05,1.67e-05,0.001666667,0.004216667,0.003033333,0.001,0.007383333,13.97,2016-01-01 04:27:00,12.08,0.003033333,0.73,0.0,0.0,1028.2,19.41,1.539816667,10.0,338.0,3.69
0.030083333,5e-05,0.004766667,0.492583333,0.099716667,0.012433333,0.05075,0.811083333,0.000766667,0.000333333,1.67e-05,0.0017,0.004216667,0.003016667,0.001016667,0.0072,24.39,2016-01-01 04:28:00,13.52,0.003016667,0.63,0.0,0.0,1028.15,24.39,0.811083333,9.96,357.0,2.92
0.029916667,0.0004,0.11965,0.0941,0.621683333,0.013233333,0.049583333,1.184316667,0.000316667,0.00035,0.0,0.001616667,0.004166667,0.002983333,0.001016667,0.007516667,24.01,2016-01-01 04:29:00,14.01,0.002983333,0.53,0.0,0.0,1027.31,29.15,1.184316667,9.87,15.0,4.71
0.029216667,5e-05,0.004716667,0.4569,0.063566667,0.01215,0.050333333,0.810116667,0.000716667,0.000333333,0.0,0.001566667,0.004033333,0.0031,0.001016667,0.0071,29.7,2016-01-01 04:30:00,11.93,0.0031,0.4,0.0,0.0,1026.0,33.39,0.810116667,9.96,33.0,3.98
0.02585,3.33e-05,0.004733333,0.152683333,0.064616667,0.012533333,0.048583333,0.979316667,0.0008,0.1844,0.0,0.337383333,0.004216667,0.01065,0.001083333,0.007116667,36.82,2016-01-01 04:31:00,10.65,0.01065,0.33,0.0,0.0,1024.86,36.82,0.979316667,10.0,5.0,1.75
0.026783333,6.67e-05,0.005033333,0.49665,0.6717,0.012616667,0.04835,1.458183333,0.0007,1.67e-05,1.67e-05,0.001516667,0.004183333,0.068266667,0.001,0.007366667,39.3,2016-01-01 04:32:00,10.25,0.068266667,0.3,0.0,0.0,1023.99,39.3,1.458183333,10.0,12.0,1.41
0.280016667,0.000133333,0.0055,0.022183333,0.668333333,0.013466667,0.04795,1.164233333,0.000733333,0.0004,3.33e-05,0.001,0.00435,0.1444,0.001016667,0.007733333,40.87,2016-01-01 04:33:00,9.36,0.1444,0.27,0.0,0.0,1024.02,40.87,1.164233333,10.0,269.0,2.68
0.344533333,0.000233333,0.004883333,0.460533333,0.0672,0.012316667,0.048533333,0.79885,0.000916667,0.000216667,0.0,0.001,0.004383333,0.292516667,0.001,0.007083333,38.46,2016-01-01 04:34:00,12.2,0.292516667,0.33,0.0,0.0,1024.12,38.46,0.79885,10.0,325.0,0.86
0.284266667,1.67e-05,0.00515,0.070333333,0.067383333,0.012833333,0.048466667,0.286183333,0.00085,0.0,0.0,0.001,0.004366667,0.359383333,0.001,0.0072,31.2,2016-01-01 04:35:00,13.22,0.359383333,0.47,0.0,0.0,1024.55,31.2,0.286183333,10.0,28.0,0.22
0.026,1.67e-05,0.1358,0.110083333,0.067916667,0.0129,0.0488,0.6266,0.000283333,3.33e-05,1.67e-05,0.337816667,0.004283333,0.220083333,0.001,0.00725,26.55,2016-01-01 04:36:00,13.32,0.220083333,0.57,0.0,0.0,1024.95,26.55,0.6266,10.0,4.0,2.37
0.026566667,3.33e-05,0.004983333,0.065633333,0.06755,0.012783333,0.04855,0.126716667,0.00075,8.33e-05,0.0,0.001416667,0.004233333,0.333,0.001,0.123933333,24.37,2016-01-01 04:37:00,13.17,0.333,0.62,0.0,0.0,1025.37,24.37,0.126716667,10.0,57.0,2.88
0.344366667,0.000183333,0.12705,0.376466667,0.0801,0.012416667,0.04845,0.9986,0.0006,3.330000000000001e-05,1.67e-05,0.001,0.004366667,0.1765,0.001,0.007116667,17.11,2016-01-01 04:38:00,13.52,0.1765,0.67,0.0,0.0,1025.43,22.93,0.9986,10.0,21.0,4.39
0.351533333,0.0,0.00515,0.019883333,0.0795,0.012816667,0.09055,0.6847,0.000866667,5e-05,1.67e-05,0.001,0.004316667,0.040216667,0.001,0.007166667,21.55,2016-01-01 04:39:00,13.19,0.040216667,0.7,0.0,0.0,1024.91,21.55,0.6847,9.91,2.0,2.64
0.35205,0.000233333,0.12415,0.484933333,0.064033333,0.0122,0.094116667,1.31905,0.000583333,0.00015,0.0,0.001,0.004333333,0.003133333,0.001,0.007166667,15.76,2016-01-01 04:40:00,13.15,0.003133333,0.72,0.0,0.0,1024.63,20.61,1.31905,10.0,20.0,3.41
0.029166667,5e-05,0.005166667,0.070733333,0.505016667,0.013283333,0.116766667,1.458816667,0.000633333,0.0001,0.0,0.335033333,0.004216667,0.003016667,0.001016667,0.007716667,13.02,2016-01-01 04:41:00,12.95,0.003016667,0.75,0.0,0.0,1024.53,19.43,1.458816667,9.88,13.0,4.4
0.051266667,5e-05,0.126233333,0.4833,0.614983333,0.012683333,0.0944,2.085733333,0.000316667,1.67e-05,1.67e-05,0.331333333,0.004183333,0.003033333,0.001033333,0.007316667,19.07,2016-01-01 04:42:00,12.58,0.003033333,0.75,0.0,0.0,1024.22,19.07,2.085733333,9.96,22.0,2.99
0.048633333,1.67e-05,0.113766667,0.069983333,0.063666667,0.012833333,0.43995,0.934866667,0.000366667,0.0002,1.67e-05,0.001583333,0.00415,0.00305,0.001033333,0.007166667,12.93,2016-01-01 04:43:00,12.31,0.00305,0.77,0.0,0.0,1024.11,18.39,0.934866667,10.0,16.0,3.6
0.029833333,8.33e-05,0.1098,0.491133333,0.68105,0.012833333,0.50735,2.091516667,0.000416667,0.000216667,1.67e-05,0.001516667,0.004183333,0.003066667,0.001,0.007366667,11.1,2016-01-01 04:44:00,11.66,0.003066667,0.78,0.0,0.0,1024.07,17.32,2.091516667,9.74,16.0,4.01
0.030466667,1.67e-05,0.114183333,0.020683333,0.064583333,0.01315,0.177016667,0.573883333,0.000416667,0.0,0.0,0.001666667,0.00425,0.0031,0.001016667,0.007383333,10.96,2016-01-01 04:45:00,11.68,0.0031,0.77,0.0,0.0,1024.0,17.76,0.573883333,9.91,17.0,4.5
0.029483333,3.33e-05,0.1393,0.450933333,0.60885,0.0128,0.181566667,2.21425,0.000233333,3.33e-05,0.0,0.331716667,0.004283333,0.002883333,0.001016667,0.00695,10.88,2016-01-01 04:46:00,11.93,0.002883333,0.76,0.0,0.0,1023.89,18.25,2.21425,9.9,9.0,5.04
0.030066667,0.00025,0.123066667,0.498416667,0.063766667,0.012316667,0.050916667,1.083816667,0.000433333,0.000316667,0.0,0.001533333,0.004266667,0.002933333,0.001016667,0.121933333,10.88,2016-01-01 04:47:00,12.04,0.002933333,0.77,0.0,0.0,1024.23,17.98,1.083816667,9.85,16.0,4.77
0.03045,8.33e-05,0.1221,0.070233333,0.7379,0.013533333,0.050416667,1.322483333,0.000266667,0.00045,1.67e-05,0.001633333,0.004216667,0.003,0.001,0.00725,9.48,2016-01-01 04:48:00,12.2,0.003,0.78,0.0,0.0,1024.97,17.76,1.322483333,9.92,19.0,5.79
0.030116667,0.000233333,0.120566667,0.495966667,0.064616667,0.012383333,0.051066667,1.006933333,0.000433333,0.000233333,1.67e-05,0.001666667,0.00405,0.003,0.001016667,0.006583333,9.75,2016-01-01 04:49:00,12.77,0.003,0.8,0.0,0.0,1024.92,17.94,1.006933333,9.73,27.0,5.73
0.03,6.67e-05,0.12345,0.470516667,0.495616667,0.012666667,0.050983333,1.4191,0.000333333,0.0,0.0,0.001633333,0.0042,0.003016667,0.001,0.006783333,14.14,2016-01-01 04:50:00,14.68,0.003016667,0.78,0.0,0.0,1024.93,20.47,1.4191,9.72,17.0,4.48
0.0301,5.000000000000001e-05,0.122383333,0.4903,0.689933333,0.01285,0.050583333,1.67315,0.000333333,6.67e-05,1.67e-05,0.001633333,0.0042,0.003033333,0.001,0.00695,20.3,2016-01-01 04:51:00,18.27,0.003033333,0.73,0.0,0.0,1025.39,25.61,1.67315,9.82,26.0,4.33
0.029783333,5e-05,0.121333333,0.487783333,0.67955,0.012733333,0.050416667,1.6553,0.000316667,6.67e-05,3.33e-05,0.0016,0.004,0.0032,0.001016667,0.006916667,25.93,2016-01-01 04:52:00,21.13,0.0032,0.65,0.0,0.0,1025.69,31.34,1.6553,10.0,40.0,5.41
